# Game Session ID 
136 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    13:46:56 
# With Fead back 
 True  
# With Visible Trajectory 
 False  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	
 11.799999 14.492507 8.485548 	 19.459995 14.492507 6.671423 	 -8.940003 14.492507 11.276509 	 -7.799999 14.492507 3.880462 	                    	                    	                    	                    	
 11.799999 14.397949 8.499448 	 19.479994 14.397949 6.674261 	 -8.920003 14.397949 11.307427 	 -7.799999 14.397949 3.866282 	                    	                    	                    	                    	
 11.799999 14.303391 8.513147 	 19.499994 14.303391 6.676898 	 -8.900003 14.303391 11.338145 	 -7.799999 14.303391 3.851902 	                    	                    	                    	                    	
 11.799999 14.208834 8.526648 	 19.519995 14.208834 6.679337 	 -8.880003 14.208834 11.368663 	 -7.799999 14.208834 3.837322 	                    	                    	                    	                    	
 11.799999 14.114276 8.539947 	 19.539995 14.114276 6.681575 	 -8.860003 14.114276 11.398980 	 -7.799999 14.114276 3.822541 	                    	                    	                    	                    	
 11.799999 14.019718 8.553046 	 19.559994 14.019718 6.683612 	 -8.840003 14.019718 11.429098 	 -7.799999 14.019718 3.807561 	                    	                    	                    	                    	
 11.799999 13.925159 8.565946 	 19.579994 13.925159 6.685451 	 -8.820004 13.925159 11.459016 	 -7.799999 13.925159 3.792381 	                    	                    	                    	                    	
 11.799999 13.830603 8.578646 	 19.599995 13.830603 6.687088 	 -8.800003 13.830603 11.488734 	 -7.799999 13.830603 3.777001 	                    	                    	                    	                    	
 11.799999 13.736044 8.591146 	 19.619995 13.736044 6.688527 	 -8.780004 13.736044 11.518251 	 -7.799999 13.736044 3.761421 	                    	                    	                    	                    	
 11.799999 13.641487 8.603445 	 19.639994 13.641487 6.689764 	 -8.760003 13.641487 11.547569 	 -7.799999 13.641487 3.745641 	                    	                    	                    	                    	
 11.799999 13.546928 8.615545 	 19.659994 13.546928 6.690803 	 -8.740004 13.546928 11.576687 	 -7.799999 13.546928 3.729661 	                    	                    	                    	                    	
 11.799999 13.452372 8.627444 	 19.679995 13.452372 6.691640 	 -8.720003 13.452372 11.605605 	 -7.799999 13.452372 3.713481 	                    	                    	                    	                    	
 11.799999 13.357813 8.639144 	 19.699995 13.357813 6.692278 	 -8.700004 13.357813 11.634322 	 -7.799999 13.357813 3.697101 	                    	                    	                    	                    	
 11.799999 13.263254 8.650644 	 19.719994 13.263254 6.692717 	 -8.680003 13.263254 11.662841 	 -7.799999 13.263254 3.680521 	                    	                    	                    	                    	
 11.799999 13.168697 8.661943 	 19.739994 13.168697 6.692954 	 -8.660004 13.168697 11.691158 	 -7.799999 13.168697 3.663740 	                    	                    	                    	                    	
 11.799999 13.074139 8.673043 	 19.759995 13.074139 6.692992 	 -8.640003 13.074139 11.719275 	 -7.799999 13.074139 3.646760 	                    	                    	                    	                    	
 11.799999 12.979582 8.683944 	 19.779995 12.979582 6.692831 	 -8.620004 12.979582 11.747193 	 -7.799999 12.979582 3.629580 	                    	                    	                    	                    	
 11.799999 12.885023 8.694643 	 19.799994 12.885023 6.692468 	 -8.600003 12.885023 11.774911 	 -7.799999 12.885023 3.612200 	                    	                    	                    	                    	
 11.799999 12.790466 8.705143 	 19.819994 12.790466 6.691906 	 -8.580004 12.790466 11.802429 	 -7.799999 12.790466 3.594620 	                    	                    	                    	                    	
 11.799999 12.695908 8.715443 	 19.839994 12.695908 6.691144 	 -8.560003 12.695908 11.829747 	 -7.799999 12.695908 3.576840 	                    	                    	                    	                    	
 11.799999 12.601351 8.725542 	 19.859995 12.601351 6.690182 	 -8.540004 12.601351 11.856865 	 -7.799999 12.601351 3.558860 	                    	                    	                    	                    	
 11.799999 12.506792 8.735442 	 19.879993 12.506792 6.689020 	 -8.520003 12.506792 11.883782 	 -7.799999 12.506792 3.540680 	                    	                    	                    	                    	
 11.799999 12.412233 8.745142 	 19.899994 12.412233 6.687658 	 -8.500004 12.412233 11.910501 	 -7.799999 12.412233 3.522300 	                    	                    	                    	                    	
 11.799999 12.317677 8.754642 	 19.919994 12.317677 6.686096 	 -8.480003 12.317677 11.937018 	 -7.799999 12.317677 3.503720 	                    	                    	                    	                    	
 11.799999 12.223118 8.763941 	 19.939995 12.223118 6.684334 	 -8.460004 12.223118 11.963336 	 -7.799999 12.223118 3.484940 	                    	                    	                    	                    	
 11.799999 12.128561 8.773041 	 19.959993 12.128561 6.682372 	 -8.440003 12.128561 11.989453 	 -7.799999 12.128561 3.465960 	                    	                    	                    	                    	
 11.799999 12.034002 8.781940 	 19.979994 12.034002 6.680210 	 -8.420004 12.034002 12.015371 	 -7.799999 12.034002 3.446780 	                    	                    	                    	                    	
 11.799999 11.939445 8.790640 	 19.999994 11.939445 6.677848 	 -8.400003 11.939445 12.041089 	 -7.799999 11.939445 3.427399 	                    	                    	                    	                    	
 11.799999 11.844887 8.799140 	 20.019995 11.844887 6.675286 	 -8.380004 11.844887 12.066607 	 -7.799999 11.844887 3.407819 	                    	                    	                    	                    	
 11.799999 11.750330 8.807440 	 20.039993 11.750330 6.672524 	 -8.360003 11.750330 12.091925 	 -7.799999 11.750330 3.388039 	                    	                    	                    	                    	
 11.799999 11.655771 8.815539 	 20.059994 11.655771 6.669562 	 -8.340004 11.655771 12.117043 	 -7.799999 11.655771 3.368059 	                    	                    	                    	                    	
 11.799999 11.561213 8.823439 	 20.079994 11.561213 6.666400 	 -8.320004 11.561213 12.141960 	 -7.799999 11.561213 3.347879 	                    	                    	                    	                    	
 11.799999 11.466656 8.831139 	 20.099995 11.466656 6.663038 	 -8.300004 11.466656 12.166678 	 -7.799999 11.466656 3.327499 	                    	                    	                    	                    	
 11.799999 11.372097 8.838638 	 20.119993 11.372097 6.659476 	 -8.280004 11.372097 12.191195 	 -7.799999 11.372097 3.306919 	                    	                    	                    	                    	
 11.799999 11.277540 8.845938 	 20.139994 11.277540 6.655714 	 -8.260004 11.277540 12.215513 	 -7.799999 11.277540 3.286139 	                    	                    	                    	                    	
 11.799999 11.182981 8.853038 	 20.159994 11.182981 6.651752 	 -8.240004 11.182981 12.239631 	 -7.799999 11.182981 3.265159 	                    	                    	                    	                    	
 11.799999 11.088425 8.859938 	 20.179995 11.088425 6.647590 	 -8.220004 11.088425 12.263549 	 -7.799999 11.088425 3.243979 	                    	                    	                    	                    	
 11.799999 10.993866 8.866637 	 20.199993 10.993866 6.643228 	 -8.200004 10.993866 12.287267 	 -7.799999 10.993866 3.222598 	                    	                    	                    	                    	
 11.799999 10.899307 8.873137 	 20.219994 10.899307 6.638666 	 -8.180004 10.899307 12.310784 	 -7.799999 10.899307 3.201018 	                    	                    	                    	                    	
 11.799999 10.804749 8.879436 	 20.239994 10.804749 6.633904 	 -8.160004 10.804749 12.334103 	 -7.799999 10.804749 3.179239 	                    	                    	                    	                    	
 11.799999 10.710192 8.885536 	 20.259995 10.710192 6.628942 	 -8.140004 10.710192 12.357221 	 -7.799999 10.710192 3.157258 	                    	                    	                    	                    	
 11.799999 10.615633 8.891436 	 20.279993 10.615633 6.623779 	 -8.120004 10.615633 12.380137 	 -7.799999 10.615633 3.135078 	                    	                    	                    	                    	
 11.799999 10.521076 8.897136 	 20.299994 10.521076 6.618418 	 -8.100004 10.521076 12.402856 	 -7.799999 10.521076 3.112698 	                    	                    	                    	                    	
 11.799999 10.426517 8.902636 	 20.319994 10.426517 6.612855 	 -8.080004 10.426517 12.425373 	 -7.799999 10.426517 3.090118 	                    	                    	                    	                    	
 11.799999 10.331961 8.907935 	 20.339994 10.331961 6.607094 	 -8.060004 10.331961 12.447692 	 -7.799999 10.331961 3.067338 	                    	                    	                    	                    	
 11.799999 10.237402 8.913035 	 20.359993 10.237402 6.601132 	 -8.040004 10.237402 12.469810 	 -7.799999 10.237402 3.044358 	                    	                    	                    	                    	
 11.799999 10.142845 8.917934 	 20.379993 10.142845 6.594970 	 -8.020004 10.142845 12.491727 	 -7.799999 10.142845 3.021178 	                    	                    	                    	                    	
 11.799999 10.048286 8.922634 	 20.399994 10.048286 6.588607 	 -8.000004 10.048286 12.513445 	 -7.799999 10.048286 2.997798 	                    	                    	                    	                    	
